Date,Open,High,Low,Close,Adj Close,Volume,UNEM,CPI,GDPCAP,INT,RATE,PASS
12/10/2019,120.82,121.160004,119.230003,119.410004,118.416328,906000,3.6,2.28512974,58017,14.87,3.68,90137242
12/11/2019,119.550003,121.150002,119.489998,120.830002,119.824509,2014200,3.6,2.28512974,58017,14.87,3.68,90137242
12/12/2019,122.400002,132.570007,122.300003,132.270004,131.169312,4740900,3.6,2.28512974,58017,14.87,3.73,90137242
12/13/2019,131.240005,134.190002,128.820007,129.779999,128.700027,2820900,3.6,2.28512974,58017,14.87,3.73,90137242
12/16/2019,130.330002,132.460007,130.160004,130.940002,129.850388,2308800,3.6,2.28512974,58017,14.87,3.73,90137242
12/17/2019,131.940002,133.759995,130.759995,133.5,132.389084,1988100,3.6,2.28512974,58017,14.87,3.73,90137242
12/18/2019,138,139.979996,135.190002,138.710007,137.555725,4885200,3.6,2.28512974,58017,14.87,3.73,90137242
12/19/2019,138.610001,140.350006,137.899994,139.839996,138.676315,2476600,3.6,2.28512974,58017,14.87,3.73,90137242
12/20/2019,140.5,140.5,137.190002,138.050003,136.901215,5785000,3.6,2.28512974,58017,14.87,3.73,90137242
12/23/2019,139.149994,140.630005,138.520004,140.229996,139.063065,1604300,3.6,2.28512974,58017,14.87,3.73,90137242
12/24/2019,139.910004,140.119995,139.240005,139.440002,138.279648,472100,3.6,2.28512974,58017,14.87,3.73,90137242
12/26/2019,140.190002,141,139.570007,140.940002,139.767166,978500,3.6,2.28512974,58017,14.87,3.74,90137242
12/27/2019,141.169998,141.839996,138.729996,139.809998,138.646561,1401900,3.6,2.28512974,58017,14.87,3.74,90137242
12/30/2019,140.25,140.869995,138.020004,139.380005,138.220154,3063000,3.6,2.28512974,58017,14.87,3.74,90137242
12/31/2019,138.660004,140.070007,138.25,138.869995,137.714386,1142600,3.6,2.28512974,58017,14.87,3.74,90137242
1/2/2020,142.059998,144.389999,141.75,143.600006,142.405029,3006500,3.5,2.486571955,57279,14.87,3.72,90528899
1/3/2020,140.850006,142.270004,139.940002,141.470001,140.292755,1760500,3.5,2.486571955,57279,14.87,3.72,90528899
1/6/2020,139.199997,141.380005,139.050003,141.190002,140.015091,1357900,3.5,2.486571955,57279,14.87,3.72,90528899
1/7/2020,140.820007,142.270004,140.149994,141.860001,140.679504,1722100,3.5,2.486571955,57279,14.87,3.72,90528899
1/8/2020,140.839996,143.770004,140.289993,142.75,141.562103,1176200,3.5,2.486571955,57279,14.87,3.72,90528899
1/9/2020,143.740005,143.869995,141.529999,142.149994,140.967087,1203900,3.5,2.486571955,57279,14.87,3.64,90528899
1/10/2020,143.080002,148,141.850006,143.009995,141.819931,2180600,3.5,2.486571955,57279,14.87,3.64,90528899
1/13/2020,143.850006,147.880005,143.5,147.210007,145.985001,1817000,3.5,2.486571955,57279,14.87,3.64,90528899
1/14/2020,149.389999,150.740005,147.179993,150.029999,148.781525,2227100,3.5,2.486571955,57279,14.87,3.64,90528899
1/15/2020,149.279999,150.770004,149.080002,150.029999,148.781525,1913000,3.5,2.486571955,57279,14.87,3.64,90528899
1/16/2020,151,152.740005,150.660004,152.210007,150.94339,1639700,3.5,2.486571955,57279,14.87,3.65,90528899
1/17/2020,152.690002,153.410004,150.720001,151.619995,150.358292,2177600,3.5,2.486571955,57279,14.87,3.65,90528899
1/21/2020,143.139999,145.300003,140.380005,142.309998,141.125763,5409700,3.5,2.486571955,57279,14.87,3.65,90528899
1/22/2020,144.240005,144.399994,139.139999,140.089996,138.92424,2903600,3.5,2.486571955,57279,14.87,3.65,90528899
1/23/2020,134.759995,139.990005,133.5,139.110001,137.952393,4867700,3.5,2.486571955,57279,14.87,3.6,90528899
1/24/2020,138.399994,138.440002,132.110001,134.75,133.628677,3988400,3.5,2.486571955,57279,14.87,3.6,90528899
1/27/2020,122.919998,127.110001,121.099998,123.889999,122.859047,5826500,3.5,2.486571955,57279,14.87,3.6,90528899
1/28/2020,125.739998,126.400002,121.830002,124.970001,123.930061,4260400,3.5,2.486571955,57279,14.87,3.6,90528899
1/29/2020,125.300003,125.800003,123.07,123.849998,122.819374,2321700,3.5,2.486571955,57279,14.87,3.6,90528899
1/30/2020,122.459999,126.809998,121.010002,126.620003,125.56633,3611600,3.5,2.486571955,57279,14.87,3.51,90528899
1/31/2020,124.720001,126.620003,123.550003,126.160004,125.110161,2379900,3.5,2.486571955,57279,14.87,3.51,90528899
2/3/2020,126.57,129.990005,126.57,128.580002,127.510017,2503500,3.5,2.334873564,57279,15.09,3.51,89515316
2/4/2020,128.770004,134.880005,128.479996,132.699997,131.595734,3969200,3.5,2.334873564,57279,15.09,3.51,89515316
2/5/2020,135,135.729996,131.199997,132.279999,131.17923,2170600,3.5,2.334873564,57279,15.09,3.51,89515316
2/6/2020,133.600006,135.419998,132.940002,134.190002,133.073334,2544300,3.5,2.334873564,57279,15.09,3.45,89515316
2/7/2020,129.050003,130.75,126.599998,126.910004,125.85392,5616000,3.5,2.334873564,57279,15.09,3.45,89515316
2/10/2020,126,128.279999,125,127.879997,126.815842,2908200,3.5,2.334873564,57279,15.09,3.45,89515316
2/11/2020,128.600006,133.830002,127.610001,131.990005,130.891647,2948400,3.5,2.334873564,57279,15.09,3.45,89515316
2/12/2020,136.039993,137.279999,134.330002,136.820007,135.681458,3640200,3.5,2.334873564,57279,15.09,3.45,89515316
2/13/2020,134.270004,135.559998,132.449997,133.619995,132.508072,3013600,3.5,2.334873564,57279,15.09,3.47,89515316
2/14/2020,133.350006,133.470001,130.770004,132.139999,131.04039,1496600,3.5,2.334873564,57279,15.09,3.47,89515316
2/18/2020,132.229996,134.080002,130.479996,133.460007,132.349411,1578200,3.5,2.334873564,57279,15.09,3.47,89515316
2/19/2020,134.509995,137.580002,133.889999,136.169998,135.03685,1781000,3.5,2.334873564,57279,15.09,3.47,89515316
2/20/2020,134.229996,135.710007,131.449997,133.330002,132.22049,1849600,3.5,2.334873564,57279,15.09,3.49,89515316
2/21/2020,131.509995,132.229996,126.75,127.949997,126.885262,2853200,3.5,2.334873564,57279,15.09,3.49,89515316
2/24/2020,121.290001,124.650002,120.019997,120.169998,119.169998,4549100,3.5,2.334873564,57279,15.09,3.49,89515316
2/25/2020,121.150002,121.5,112.959999,113.889999,113.889999,4285400,3.5,2.334873564,57279,15.09,3.49,89515316
2/26/2020,115.440002,117.860001,110.269997,110.75,110.75,4155400,3.5,2.334873564,57279,15.09,3.49,89515316
2/27/2020,109.209999,115.910004,103.900002,111.160004,111.160004,5670100,3.5,2.334873564,57279,15.09,3.45,89515316
2/28/2020,108,111.379997,106.290001,107.980003,107.980003,5940200,3.5,2.334873564,57279,15.09,3.45,89515316
3/2/2020,107.949997,109.410004,104.349998,107.940002,107.940002,4675300,4.4,1.539326992,57279,15.09,3.45,42023390
3/3/2020,107.900002,110.769997,101.57,102.440002,102.440002,4346300,4.4,1.539326992,57279,15.09,3.45,42023390
3/4/2020,104.519997,106.449997,101.739998,105.660004,105.660004,3137800,4.4,1.539326992,57279,15.09,3.45,42023390
3/5/2020,102.760002,102.949997,95.010002,95.580002,95.580002,5576300,4.4,1.539326992,57279,15.09,3.29,42023390
3/6/2020,92,98,90,94.029999,94.029999,5512300,4.4,1.539326992,57279,15.09,3.29,42023390
3/9/2020,84.5,87.900002,80.629997,81.93,81.93,5092100,4.4,1.539326992,57279,15.09,3.29,42023390
3/10/2020,87.540001,90.379997,83.099998,90.169998,90.169998,5037300,4.4,1.539326992,57279,15.09,3.29,42023390
3/11/2020,86.5,87.129997,80.160004,80.870003,80.870003,5660300,4.4,1.539326992,57279,15.09,3.29,42023390
3/12/2020,71.32,77.879997,65,68.019997,68.019997,9707800,4.4,1.539326992,57279,15.09,3.36,42023390
3/13/2020,74.779999,77.82,64.150002,72.519997,72.519997,6976300,4.4,1.539326992,57279,15.09,3.36,42023390
3/16/2020,59.5,67.480003,54.630001,54.799999,54.799999,7723200,4.4,1.539326992,57279,15.09,3.36,42023390
3/17/2020,56.709999,58,48.009998,54.380001,54.380001,9050300,4.4,1.539326992,57279,15.09,3.36,42023390
3/18/2020,48.25,51.860001,35.84,43.02,43.02,10917800,4.4,1.539326992,57279,15.09,3.36,42023390
3/19/2020,41.150002,52.900002,38.009998,46.580002,46.580002,10369200,4.4,1.539326992,57279,15.09,3.65,42023390
3/20/2020,49.830002,60,49.009998,51.970001,51.970001,11323900,4.4,1.539326992,57279,15.09,3.65,42023390
3/23/2020,53.509998,58.400002,51,57.57,57.57,9148200,4.4,1.539326992,57279,15.09,3.65,42023390
3/24/2020,68.660004,71.389999,64.550003,66.559998,66.559998,10793700,4.4,1.539326992,57279,15.09,3.65,42023390
3/25/2020,71.809998,79.699997,65.190002,75.059998,75.059998,9420900,4.4,1.539326992,57279,15.09,3.65,42023390
3/26/2020,77.379997,83.870003,69.760002,71.510002,71.510002,10883600,4.4,1.539326992,57279,15.09,3.5,42023390
3/27/2020,66.650002,67.300003,63.259998,63.310001,63.310001,9510200,4.4,1.539326992,57279,15.09,3.5,42023390
3/30/2020,61.759998,63.689999,58.049999,61.099998,61.099998,7156100,4.4,1.539326992,57279,15.09,3.5,42023390
3/31/2020,60.709999,63.490002,59.099998,60.189999,60.189999,5341600,4.4,1.539326992,57279,15.09,3.5,42023390
4/1/2020,56.91,57,52.91,54,54,6244600,14.7,0.329096686,52394,15.09,3.5,2427646
4/2/2020,53.119999,56.400002,51.549999,52.669998,52.669998,4688300,14.7,0.329096686,52394,15.09,3.33,2427646
4/3/2020,52.970001,53.5,46.209999,48.5,48.5,7994100,14.7,0.329096686,52394,15.09,3.33,2427646
4/6/2020,53.700001,58.25,52.75,56.73,56.73,9013400,14.7,0.329096686,52394,15.09,3.33,2427646
4/7/2020,65.949997,67.199997,59.75,60.849998,60.849998,12004600,14.7,0.329096686,52394,15.09,3.33,2427646
4/8/2020,62.650002,69.389999,61.66,69.07,69.07,10758100,14.7,0.329096686,52394,15.09,3.33,2427646
4/9/2020,73.910004,76.879997,67.82,70.650002,70.650002,11008300,14.7,0.329096686,52394,15.09,3.33,2427646
4/13/2020,70.720001,71.349998,65.540001,69.300003,69.300003,7528100,14.7,0.329096686,52394,15.09,3.33,2427646
4/14/2020,73.050003,74.540001,69.190002,74.480003,74.480003,6531700,14.7,0.329096686,52394,15.09,3.33,2427646
4/15/2020,71.169998,72.860001,70,71.849998,71.849998,5966700,14.7,0.329096686,52394,15.09,3.33,2427646
4/16/2020,71.040001,72.699997,68.809998,72.290001,72.290001,6293700,14.7,0.329096686,52394,15.09,3.31,2427646
4/17/2020,77.160004,78.519997,74.510002,78.459999,78.459999,7338100,14.7,0.329096686,52394,15.09,3.31,2427646
4/20/2020,76.18,78.660004,72.68,73.290001,73.290001,5939600,14.7,0.329096686,52394,15.09,3.31,2427646
4/21/2020,71.080002,73.589996,69.68,70.400002,70.400002,5283900,14.7,0.329096686,52394,15.09,3.31,2427646
4/22/2020,72.849998,73.25,69.610001,70.029999,70.029999,3915400,14.7,0.329096686,52394,15.09,3.31,2427646
4/23/2020,75.220001,78.599998,74.290001,76.050003,76.050003,10329600,14.7,0.329096686,52394,15.09,3.33,2427646
4/24/2020,76.959999,77.57,73.93,76.610001,76.610001,4982700,14.7,0.329096686,52394,15.09,3.33,2427646
4/27/2020,78.260002,83.93,77.120003,82.769997,82.769997,5905700,14.7,0.329096686,52394,15.09,3.33,2427646
4/28/2020,86.970001,87.57,78,82.160004,82.160004,9126300,14.7,0.329096686,52394,15.09,3.33,2427646
4/29/2020,85.690002,89.870003,84.519997,89.029999,89.029999,7076700,14.7,0.329096686,52394,15.09,3.33,2427646
4/30/2020,87.220001,90.809998,84.580002,85.529999,85.529999,6565800,14.7,0.329096686,52394,15.09,3.23,2427646
5/1/2020,81.809998,82.989998,79.010002,80.830002,80.830002,5109300,13.2,0.11792637,52394,14.52,3.23,2861004
5/4/2020,77.099998,80.949997,75.57,80.449997,80.449997,4826300,13.2,0.11792637,52394,14.52,3.23,2861004
5/5/2020,82.690002,83.089996,78.349998,79.669998,79.669998,4105200,13.2,0.11792637,52394,14.52,3.23,2861004
5/6/2020,80.459999,80.879997,78.010002,79.25,79.25,3469300,13.2,0.11792637,52394,14.52,3.23,2861004
5/7/2020,80,82.669998,78.169998,79.599998,79.599998,7431900,13.2,0.11792637,52394,14.52,3.26,2861004
5/8/2020,81.910004,87.400002,81.489998,86.940002,86.940002,6400700,13.2,0.11792637,52394,14.52,3.26,2861004
5/11/2020,85.010002,85.769997,82.379997,82.669998,82.669998,4940200,13.2,0.11792637,52394,14.52,3.26,2861004
5/12/2020,83.440002,83.910004,78.580002,78.660004,78.660004,4044600,13.2,0.11792637,52394,14.52,3.26,2861004
5/13/2020,78.739998,79.870003,75.139999,76.769997,76.769997,6993100,13.2,0.11792637,52394,14.52,3.26,2861004
5/14/2020,74.510002,78.5,71.199997,78.300003,78.300003,5667100,13.2,0.11792637,52394,14.52,3.28,2861004
5/15/2020,76.370003,79.139999,75.610001,77.699997,77.699997,3885000,13.2,0.11792637,52394,14.52,3.28,2861004
5/18/2020,82.519997,83,80.050003,81.470001,81.470001,6582600,13.2,0.11792637,52394,14.52,3.28,2861004
5/19/2020,82.089996,85.239998,79.730003,82.029999,82.029999,5439000,13.2,0.11792637,52394,14.52,3.28,2861004
5/20/2020,84.639999,87.279999,83.699997,86.860001,86.860001,5359300,13.2,0.11792637,52394,14.52,3.28,2861004
5/21/2020,86.220001,86.849998,82.139999,83.150002,83.150002,4382500,13.2,0.11792637,52394,14.52,3.24,2861004
5/22/2020,81.300003,81.419998,77.519997,78.25,78.25,7775200,13.2,0.11792637,52394,14.52,3.24,2861004
5/26/2020,82.970001,86.169998,81.360001,84.889999,84.889999,8349800,13.2,0.11792637,52394,14.52,3.24,2861004
5/27/2020,87.559998,87.800003,82.5,86.93,86.93,7608900,13.2,0.11792637,52394,14.52,3.24,2861004
5/28/2020,87.040001,87.449997,82.610001,83.199997,83.199997,5005800,13.2,0.11792637,52394,14.52,3.15,2861004
5/29/2020,81.660004,84.93,80.800003,83.279999,83.279999,5123600,13.2,0.11792637,52394,14.52,3.15,2861004
6/1/2020,84.129997,86.639999,83.220001,86.470001,86.470001,3707700,11,0.645733048,52394,14.52,3.15,5044076
6/2/2020,85.5,86.230003,82.550003,84.099998,84.099998,5619900,11,0.645733048,52394,14.52,3.15,5044076
6/3/2020,85.800003,93.75,85.5,93.5,93.5,8273900,11,0.645733048,52394,14.52,3.15,5044076
6/4/2020,96.980003,97.300003,91.720001,95.379997,95.379997,10517800,11,0.645733048,52394,14.52,3.18,5044076
6/5/2020,102.07,104.010002,99.290001,101.610001,101.610001,10986000,11,0.645733048,52394,14.52,3.18,5044076
6/8/2020,106.459999,108.93,104.050003,108.800003,108.800003,6159100,11,0.645733048,52394,14.52,3.18,5044076
6/9/2020,105.379997,105.419998,101.410004,102.760002,102.760002,6115200,11,0.645733048,52394,14.52,3.18,5044076
6/10/2020,102.82,103.400002,95.18,98.93,98.93,6583700,11,0.645733048,52394,14.52,3.18,5044076
6/11/2020,90.150002,95.300003,89,89.739998,89.739998,7717400,11,0.645733048,52394,14.52,3.21,5044076
6/12/2020,95.139999,95.739998,89.800003,92.309998,92.309998,4921000,11,0.645733048,52394,14.52,3.21,5044076
6/15/2020,87.559998,93.080002,86.580002,92,92,4636300,11,0.645733048,52394,14.52,3.21,5044076
6/16/2020,98,98.150002,87.220001,90.510002,90.510002,7201000,11,0.645733048,52394,14.52,3.21,5044076
6/17/2020,90,90.760002,88.339996,88.699997,88.699997,3873800,11,0.645733048,52394,14.52,3.21,5044076
6/18/2020,87.019997,89.900002,86.730003,88.370003,88.370003,3146600,11,0.645733048,52394,14.52,3.13,5044076
6/19/2020,90.349998,90.980003,86.040001,86.790001,86.790001,4161700,11,0.645733048,52394,14.52,3.13,5044076
6/22/2020,85.860001,86.199997,81.720001,83.32,83.32,4876800,11,0.645733048,52394,14.52,3.13,5044076
6/23/2020,84.529999,85.339996,83.410004,84.510002,84.510002,4351000,11,0.645733048,52394,14.52,3.13,5044076
6/24/2020,83.309998,83.389999,75.019997,75.209999,75.209999,8439100,11,0.645733048,52394,14.52,3.13,5044076
6/25/2020,74.849998,74.849998,71.400002,73.559998,73.559998,7971700,11,0.645733048,52394,14.52,3.13,5044076
6/26/2020,72.470001,73.410004,68.709999,69.050003,69.050003,7082400,11,0.645733048,52394,14.52,3.13,5044076
6/29/2020,69.220001,74.230003,67.540001,74.220001,74.220001,7053200,11,0.645733048,52394,14.52,3.13,5044076
6/30/2020,73.57,74.860001,72.120003,74.489998,74.489998,4590400,11,0.645733048,52394,14.52,3.13,5044076
7/1/2020,75.25,78.239998,73.150002,73.790001,73.790001,5433900,10.2,0.986081825,56484,14.52,3.13,6566880
7/2/2020,75.589996,78.349998,75.129997,77.32,77.32,6267200,10.2,0.986081825,56484,14.52,3.07,6566880
7/6/2020,79.730003,80.989998,74.669998,76.699997,76.699997,5925000,10.2,0.986081825,56484,14.52,3.07,6566880
7/7/2020,74.82,76.019997,73.139999,73.370003,73.370003,3878800,10.2,0.986081825,56484,14.52,3.07,6566880
7/8/2020,73.18,74.559998,71.290001,74.18,74.18,4940500,10.2,0.986081825,56484,14.52,3.07,6566880
7/9/2020,73.989998,74.010002,68.690002,71.129997,71.129997,5923200,10.2,0.986081825,56484,14.52,3.03,6566880
7/10/2020,70.230003,74.220001,69.449997,74.129997,74.129997,4805600,10.2,0.986081825,56484,14.52,3.03,6566880
7/13/2020,76.400002,84.980003,73.089996,81.269997,81.269997,16235900,10.2,0.986081825,56484,14.52,3.03,6566880
7/14/2020,79.239998,80.239998,76.699997,79.300003,79.300003,5721300,10.2,0.986081825,56484,14.52,3.03,6566880
7/15/2020,82.010002,86.959999,81.610001,86.739998,86.739998,7416200,10.2,0.986081825,56484,14.52,3.03,6566880
7/16/2020,84.449997,86.07,83.550003,84.599998,84.599998,3919000,10.2,0.986081825,56484,14.52,2.98,6566880
7/17/2020,84.75,85.18,81.959999,82.760002,82.760002,2776000,10.2,0.986081825,56484,14.52,2.98,6566880
7/20/2020,82.370003,82.949997,79.669998,79.970001,79.970001,2928100,10.2,0.986081825,56484,14.52,2.98,6566880
7/21/2020,81.129997,82.470001,78.93,79.190002,79.190002,4081600,10.2,0.986081825,56484,14.52,2.98,6566880
7/22/2020,78.529999,78.949997,75.360001,76.099998,76.099998,3964600,10.2,0.986081825,56484,14.52,2.98,6566880
7/23/2020,75.830002,75.940002,73.370003,73.900002,73.900002,5158500,10.2,0.986081825,56484,14.52,3.01,6566880
7/24/2020,72.889999,73.410004,71.599998,73.410004,73.410004,3446900,10.2,0.986081825,56484,14.52,3.01,6566880
7/27/2020,72.629997,73.550003,70.019997,70.690002,70.690002,4832800,10.2,0.986081825,56484,14.52,3.01,6566880
7/28/2020,70.620003,74.970001,70.470001,73.370003,73.370003,4769800,10.2,0.986081825,56484,14.52,3.01,6566880
7/29/2020,74.279999,75.400002,73.190002,75.290001,75.290001,3131500,10.2,0.986081825,56484,14.52,3.01,6566880
7/30/2020,76.980003,77.150002,74.699997,76.419998,76.419998,4378500,10.2,0.986081825,56484,14.52,2.99,6566880
7/31/2020,75.989998,76.239998,71.5,72.43,72.43,5520500,10.2,0.986081825,56484,14.52,2.99,6566880
8/3/2020,71.769997,73.68,70.32,73.050003,73.050003,4446900,8.4,1.309645382,56484,14.58,2.99,15889169
8/4/2020,72.639999,74.370003,71.82,72.75,72.75,3956100,8.4,1.309645382,56484,14.58,2.99,15889169
8/5/2020,73.080002,75.239998,70.510002,71.279999,71.279999,7054700,8.4,1.309645382,56484,14.58,2.99,15889169
8/6/2020,70.910004,77.089996,70.769997,76.57,76.57,7673800,8.4,1.309645382,56484,14.58,2.88,15889169
8/7/2020,75.050003,75.959999,73.110001,74.099998,74.099998,4874800,8.4,1.309645382,56484,14.58,2.88,15889169
8/10/2020,78.169998,81.75,77.360001,81.480003,81.480003,9703800,8.4,1.309645382,56484,14.58,2.88,15889169
8/11/2020,85.849998,89.419998,84.849998,88.290001,88.290001,11414400,8.4,1.309645382,56484,14.58,2.88,15889169
8/12/2020,89.489998,89.5,83.370003,85.800003,85.800003,6416400,8.4,1.309645382,56484,14.58,2.88,15889169
8/13/2020,84.290001,86.730003,84.239998,86.669998,86.669998,3263400,8.4,1.309645382,56484,14.58,2.96,15889169
8/14/2020,85.230003,86.089996,84.150002,84.980003,84.980003,2697100,8.4,1.309645382,56484,14.58,2.96,15889169
8/17/2020,85.370003,85.690002,83.199997,83.5,83.5,2219900,8.4,1.309645382,56484,14.58,2.96,15889169
8/18/2020,83.900002,83.900002,81.510002,81.629997,81.629997,2462300,8.4,1.309645382,56484,14.58,2.96,15889169
8/19/2020,82.620003,83.790001,80.959999,81.260002,81.260002,2549200,8.4,1.309645382,56484,14.58,2.96,15889169
8/20/2020,80,81.089996,79.019997,80.279999,80.279999,2947000,8.4,1.309645382,56484,14.58,2.99,15889169
8/21/2020,81.459999,85.580002,81.099998,82.790001,82.790001,4360800,8.4,1.309645382,56484,14.58,2.99,15889169
8/24/2020,83.660004,86.849998,81.349998,86.790001,86.790001,4485700,8.4,1.309645382,56484,14.58,2.99,15889169
8/25/2020,87.589996,88.220001,84.709999,86.209999,86.209999,2644200,8.4,1.309645382,56484,14.58,2.99,15889169
8/26/2020,85.889999,86.029999,84.300003,84.800003,84.800003,2393000,8.4,1.309645382,56484,14.58,2.99,15889169
8/27/2020,84.879997,88.349998,84.68,86.519997,86.519997,4183100,8.4,1.309645382,56484,14.58,2.91,15889169
8/28/2020,87.800003,93.209999,86.709999,91.550003,91.550003,5852900,8.4,1.309645382,56484,14.58,2.91,15889169
8/31/2020,90.629997,90.800003,87.449997,87.449997,87.449997,3368800,8.4,1.309645382,56484,14.58,2.91,15889169
9/1/2020,87.080002,88.650002,85.410004,86.279999,86.279999,2674300,7.9,1.371324861,56484,14.58,2.91,29240959
9/2/2020,86.269997,89.690002,86.059998,89.330002,89.330002,2435100,7.9,1.371324861,56484,14.58,2.91,29240959
9/3/2020,89.18,91.900002,85.800003,87.360001,87.360001,3209000,7.9,1.371324861,56484,14.58,2.93,29240959
9/4/2020,88.309998,89.989998,84.580002,87.720001,87.720001,3249900,7.9,1.371324861,56484,14.58,2.93,29240959
9/8/2020,85.050003,85.410004,82.489998,82.68,82.68,4039200,7.9,1.371324861,56484,14.58,2.93,29240959
9/9/2020,83.660004,83.660004,80.599998,82.949997,82.949997,3174300,7.9,1.371324861,56484,14.58,2.93,29240959
9/10/2020,84.129997,86.410004,83.120003,83.330002,83.330002,3201800,7.9,1.371324861,56484,14.58,2.86,29240959
9/11/2020,84.620003,84.900002,80.879997,82.110001,82.110001,2198400,7.9,1.371324861,56484,14.58,2.86,29240959
9/14/2020,83.029999,83.839996,81.860001,83.800003,83.800003,2261900,7.9,1.371324861,56484,14.58,2.86,29240959
9/15/2020,83.910004,83.959999,80.769997,82.279999,82.279999,3525600,7.9,1.371324861,56484,14.58,2.86,29240959
9/16/2020,81.190002,81.290001,77.32,79.660004,79.660004,6588400,7.9,1.371324861,56484,14.58,2.86,29240959
9/17/2020,78.029999,80.57,77.989998,79.300003,79.300003,2792100,7.9,1.371324861,56484,14.58,2.87,29240959
9/18/2020,78.910004,79.669998,76.269997,77.699997,77.699997,3709900,7.9,1.371324861,56484,14.58,2.87,29240959
9/21/2020,73.739998,74.610001,70.839996,72.300003,72.300003,7009900,7.9,1.371324861,56484,14.58,2.87,29240959
9/22/2020,72.690002,75.169998,72.010002,73.419998,73.419998,3310300,7.9,1.371324861,56484,14.58,2.87,29240959
9/23/2020,73.940002,75.730003,70.510002,70.690002,70.690002,4401700,7.9,1.371324861,56484,14.58,2.87,29240959
9/24/2020,70.5,72.349998,68.790001,71.07,71.07,3915400,7.9,1.371324861,56484,14.58,2.9,29240959
9/25/2020,71.160004,72.559998,70.629997,72.360001,72.360001,2684500,7.9,1.371324861,56484,14.58,2.9,29240959
9/28/2020,73.110001,74.57,72.43,73.620003,73.620003,3203500,7.9,1.371324861,56484,14.58,2.9,29240959
9/29/2020,72.980003,73.089996,70.550003,70.980003,70.980003,4250900,7.9,1.371324861,56484,14.58,2.9,29240959
9/30/2020,71.940002,73.940002,71.18,71.809998,71.809998,4450800,7.9,1.371324861,56484,14.58,2.9,29240959
10/1/2020,72.139999,72.720001,71.110001,72.07,72.07,4258900,6.9,1.182066168,57005,14.58,2.88,29580303
10/2/2020,70,73.440002,69.599998,73.199997,73.199997,3115800,6.9,1.182066168,57005,14.58,2.88,29580303
10/5/2020,73.059998,74.07,72.029999,73.849998,73.849998,3414400,6.9,1.182066168,57005,14.58,2.88,29580303
10/6/2020,74.57,77.739998,74.019997,74.32,74.32,5082600,6.9,1.182066168,57005,14.58,2.88,29580303
10/7/2020,75.919998,75.949997,74.230003,75.059998,75.059998,2847200,6.9,1.182066168,57005,14.58,2.88,29580303
10/8/2020,75.279999,76.089996,73.910004,74.32,74.32,2743700,6.9,1.182066168,57005,14.58,2.87,29580303
10/9/2020,74.629997,75.529999,72.449997,72.669998,72.669998,3095200,6.9,1.182066168,57005,14.58,2.87,29580303
10/12/2020,72.849998,74.199997,72.349998,74.110001,74.110001,2072300,6.9,1.182066168,57005,14.58,2.87,29580303
10/13/2020,73.18,73.18,69.489998,71.739998,71.739998,5278400,6.9,1.182066168,57005,14.58,2.87,29580303
10/14/2020,71.489998,72.550003,70.760002,71.699997,71.699997,3263900,6.9,1.182066168,57005,14.58,2.87,29580303
10/15/2020,71.449997,72.75,70.660004,72.699997,72.699997,2571600,6.9,1.182066168,57005,14.58,2.81,29580303
10/16/2020,72.529999,73.370003,70.919998,71.120003,71.120003,3007600,6.9,1.182066168,57005,14.58,2.81,29580303
10/19/2020,71.400002,72.239998,69.5,69.669998,69.669998,3848200,6.9,1.182066168,57005,14.58,2.81,29580303
10/20/2020,70.160004,73.080002,70.010002,72.440002,72.440002,3506700,6.9,1.182066168,57005,14.58,2.81,29580303
10/21/2020,72.010002,73.400002,71.32,72.849998,72.849998,2532200,6.9,1.182066168,57005,14.58,2.81,29580303
10/22/2020,75.230003,76.650002,74.150002,76.43,76.43,4012000,6.9,1.182066168,57005,14.58,2.8,29580303
10/23/2020,76.650002,76.839996,74.790001,76.559998,76.559998,2143300,6.9,1.182066168,57005,14.58,2.8,29580303
10/26/2020,74.589996,74.660004,71.769997,73.519997,73.519997,2959400,6.9,1.182066168,57005,14.58,2.8,29580303
10/27/2020,73.610001,73.870003,71.169998,71.830002,71.830002,2438200,6.9,1.182066168,57005,14.58,2.8,29580303
10/28/2020,70.709999,70.839996,67.699997,69.010002,69.010002,4421100,6.9,1.182066168,57005,14.58,2.8,29580303
10/29/2020,69.279999,73.120003,69.050003,72.190002,72.190002,3936700,6.9,1.182066168,57005,14.58,2.81,29580303
10/30/2020,71.349998,73.309998,70.25,72.43,72.43,3303900,6.9,1.182066168,57005,14.58,2.81,29580303
11/2/2020,74.419998,76.07,73.400002,75.849998,75.849998,3955100,6.7,1.174535784,57005,14.65,2.81,34348911
11/3/2020,76.629997,77.160004,74.110001,74.57,74.57,3082800,6.7,1.174535784,57005,14.65,2.81,34348911
11/4/2020,75.080002,77.779999,73.699997,76.120003,76.120003,4412300,6.7,1.174535784,57005,14.65,2.81,34348911
11/5/2020,77.379997,80.489998,76.849998,80.129997,80.129997,5303100,6.7,1.174535784,57005,14.65,2.78,34348911
11/6/2020,77.889999,80.900002,77.510002,80.07,80.07,3461900,6.7,1.174535784,57005,14.65,2.78,34348911
11/9/2020,95.169998,105.93,95,102.239998,102.239998,18916800,6.7,1.174535784,57005,14.65,2.78,34348911
11/10/2020,100,102.190002,95.400002,96.660004,96.660004,5302700,6.7,1.174535784,57005,14.65,2.78,34348911
