Date,MGM,LVS,PENN,WYNN,UNEM,CPI,GDPCAP,INT,RATE,PASS
1/22/2018,35.562363,68.66622,33.009998,183.863678,4,2.07050762,56195,13.16,4.04,82813260
1/23/2018,35.466553,69.16498,32.500000,183.600006,4,2.07050762,56195,13.16,4.04,82813260
1/24/2018,36.050968,68.96905,32.490002,188.902237,4,2.07050762,56195,13.16,4.04,82813260
1/25/2018,35.265373,67.11657,33.009998,188.921082,4,2.07050762,56195,13.16,4.15,82813260
1/26/2018,35.495296,67.24126,32.639999,169.793503,4,2.07050762,56195,13.16,4.15,82813260
1/29/2018,36.434170,70.38512,32.259998,153.962173,4,2.07050762,56195,13.16,4.15,82813260
1/30/2018,35.552784,69.80622,32.009998,161.411652,4,2.07050762,56195,13.16,4.15,82813260
1/31/2018,34.920483,69.04029,31.910000,155.949341,4,2.07050762,56195,13.16,4.15,82813260
2/1/2018,35.284534,69.65482,32.240002,160.564072,4.1,2.211795421,56195,13.63,4.22,84035981
2/2/2018,34.086987,66.95627,31.070000,156.862839,4.1,2.211795421,56195,13.63,4.22,84035981
2/5/2018,33.023560,64.46253,29.959999,155.845718,4.1,2.211795421,56195,13.63,4.22,84035981
2/6/2018,33.416355,66.00331,30.660000,153.717331,4.1,2.211795421,56195,13.63,4.22,84035981
2/7/2018,33.224747,65.39769,29.450001,166.996414,4.1,2.211795421,56195,13.63,4.22,84035981
2/8/2018,32.094265,63.22459,27.110001,159.424515,4.1,2.211795421,56195,13.63,4.32,84035981
2/9/2018,32.027206,63.23350,27.559999,156.542664,4.1,2.211795421,56195,13.63,4.32,84035981
2/12/2018,31.806866,63.71443,27.830000,153.434784,4.1,2.211795421,56195,13.63,4.32,84035981
2/13/2018,31.739796,65.14832,27.850000,155.073471,4.1,2.211795421,56195,13.63,4.32,84035981
2/14/2018,32.994816,66.30611,28.450001,155.073471,4.1,2.211795421,56195,13.63,4.32,84035981
2/15/2018,33.531326,66.65346,28.180000,154.931778,4.1,2.211795421,56195,13.63,4.38,84035981
2/16/2018,33.023560,66.81375,28.059999,155.186829,4.1,2.211795421,56195,13.63,4.38,84035981
2/20/2018,33.253494,66.83157,28.450001,155.791428,4.1,2.211795421,56195,13.63,4.38,84035981
2/21/2018,32.956509,66.84938,27.160000,157.151718,4.1,2.211795421,56195,13.63,4.38,84035981
2/22/2018,33.061874,64.97019,26.170000,155.101822,4.1,2.211795421,56195,13.63,4.4,84035981
2/23/2018,33.895374,66.19923,26.670000,157.879105,4.1,2.211795421,56195,13.63,4.4,84035981
2/26/2018,33.847477,65.86080,27.180000,159.645584,4.1,2.211795421,56195,13.63,4.4,84035981
2/27/2018,32.831959,65.05035,26.350000,159.409409,4.1,2.211795421,56195,13.63,4.4,84035981
2/28/2018,32.793629,64.84551,26.610001,158.228607,4.1,2.211795421,56195,13.63,4.4,84035981
3/1/2018,31.883503,63.09991,26.510000,154.374466,4,2.359711404,56195,13.63,4.43,84049254
3/2/2018,32.314617,63.68771,25.950001,154.034363,4,2.359711404,56195,13.63,4.43,84049254
3/5/2018,32.429577,63.74115,25.549999,155.92366,4,2.359711404,56195,13.63,4.43,84049254
3/6/2018,33.291813,64.69411,26.350000,157.548477,4,2.359711404,56195,13.63,4.43,84049254
3/7/2018,33.397198,65.05035,26.770000,159.088242,4,2.359711404,56195,13.63,4.43,84049254
3/8/2018,34.521976,68.23875,26.420000,169.195999,4,2.359711404,56195,13.63,4.46,84049254
3/9/2018,35.367966,68.10515,27.250000,178.434631,4,2.359711404,56195,13.63,4.46,84049254
3/12/2018,35.348728,67.35703,27.290001,181.174103,4,2.359711404,56195,13.63,4.46,84049254
3/13/2018,34.406609,65.78066,26.950001,175.147278,4,2.359711404,56195,13.63,4.46,84049254
3/14/2018,34.310467,65.81628,27.080000,174.967773,4,2.359711404,56195,13.63,4.46,84049254
3/15/2018,34.300865,66.59111,26.570000,175.902969,4,2.359711404,56195,13.63,4.44,84049254
3/16/2018,34.598881,66.84049,26.660000,174.533218,4,2.359711404,56195,13.63,4.44,84049254
3/19/2018,34.877674,66.84049,26.400000,171.567047,4,2.359711404,56195,13.63,4.44,84049254
3/20/2018,35.310280,66.92955,26.660000,173.994827,4,2.359711404,56195,13.63,4.44,84049254
3/21/2018,34.723850,65.95799,26.490000,169.016495,4,2.359711404,56195,13.63,4.44,84049254
3/22/2018,33.195313,64.17678,26.110001,165.823578,4,2.359711404,56195,13.63,4.45,84049254
3/23/2018,31.974403,62.35962,25.840000,166.14476,4,2.359711404,56195,13.63,4.45,84049254
3/26/2018,33.570232,63.37617,26.590000,167.202759,4,2.359711404,56195,13.63,4.45,84049254
3/27/2018,33.512562,64.46467,26.219999,167.892334,4,2.359711404,56195,13.63,4.45,84049254
3/28/2018,32.781940,63.67302,25.860001,166.295929,4,2.359711404,56195,13.63,4.45,84049254
3/29/2018,33.666370,64.68057,26.260000,172.266098,4,2.359711404,56195,13.63,4.44,84049254
4/2/2018,32.570442,63.49310,25.129999,170.981369,4,2.462743943,56512,13.63,4.44,84070412
4/3/2018,33.108791,63.82595,25.540001,170.320099,4,2.462743943,56512,13.63,4.44,84070412
4/4/2018,33.579853,63.00733,26.010000,169.639984,4,2.462743943,56512,13.63,4.44,84070412
4/5/2018,34.195107,63.96989,26.500000,171.208084,4,2.462743943,56512,13.63,4.4,84070412
4/6/2018,32.810772,62.26966,26.280001,168.610291,4,2.462743943,56512,13.63,4.4,84070412
4/9/2018,33.041500,62.86339,26.320000,170.395691,4,2.462743943,56512,13.63,4.4,84070412
4/10/2018,33.329899,64.23975,26.330000,173.135178,4,2.462743943,56512,13.63,4.4,84070412
4/11/2018,32.378178,63.73599,26.200001,169.876144,4,2.462743943,56512,13.63,4.4,84070412
4/12/2018,33.579853,65.10338,27.020000,176.309189,4,2.462743943,56512,13.63,4.42,84070412
4/13/2018,33.070347,64.60859,26.600000,173.635834,4,2.462743943,56512,13.63,4.42,84070412
4/16/2018,33.426041,65.62513,26.760000,178.255173,4,2.462743943,56512,13.63,4.42,84070412
4/17/2018,34.714249,66.11991,26.790001,180.097229,4,2.462743943,56512,13.63,4.42,84070412
4/18/2018,35.002640,66.94753,27.490000,182.232117,4,2.462743943,56512,13.63,4.42,84070412
4/19/2018,34.185505,66.42577,27.370001,181.04187,4,2.462743943,56512,13.63,4.47,84070412
4/20/2018,34.070137,66.47076,27.500000,181.854279,4,2.462743943,56512,13.63,4.47,84070412
4/23/2018,34.771923,66.96552,27.510000,182.543869,4,2.462743943,56512,13.63,4.47,84070412
4/24/2018,34.147049,66.38078,26.719999,179.483215,4,2.462743943,56512,13.63,4.47,84070412
4/25/2018,33.964397,65.07639,26.260000,172.766769,4,2.462743943,56512,13.63,4.47,84070412
4/26/2018,31.041895,65.76907,29.650000,174.060913,4,2.462743943,56512,13.63,4.58,84070412
4/27/2018,30.070938,65.06739,29.959999,174.863876,4,2.462743943,56512,13.63,4.58,84070412
4/30/2018,30.205524,65.96699,30.309999,175.884094,4,2.462743943,56512,13.63,4.58,84070412
5/1/2018,30.186298,67.34335,30.580000,181.230804,3.8,2.801011715,56512,14.14,4.58,84567246
5/2/2018,30.013254,67.69420,30.570000,180.456177,3.8,2.801011715,56512,14.14,4.58,84567246
5/3/2018,30.070938,67.79314,30.500000,181.013535,3.8,2.801011715,56512,14.14,4.55,84567246
5/4/2018,30.628519,68.71072,30.670000,181.759827,3.8,2.801011715,56512,14.14,4.55,84567246
5/7/2018,30.388178,69.16052,30.870001,181.287491,3.8,2.801011715,56512,14.14,4.55,84567246
5/8/2018,30.820789,68.94462,31.770000,181.136322,3.8,2.801011715,56512,14.14,4.55,84567246
5/9/2018,31.628317,70.06912,31.700001,188.183426,3.8,2.801011715,56512,14.14,4.55,84567246
5/10/2018,32.080147,71.06765,32.020000,190.356094,3.8,2.801011715,56512,14.14,4.55,84567246
5/11/2018,30.570837,70.29399,32.240002,184.820465,3.8,2.801011715,56512,14.14,4.55,84567246
5/14/2018,31.070740,69.70928,33.750000,181.02298,3.8,2.801011715,56512,14.14,4.55,84567246
5/15/2018,30.503540,70.06011,33.980000,180.35228,3.8,2.801011715,56512,14.14,4.55,84567246
5/16/2018,30.686199,70.49192,34.310001,182.571472,3.8,2.801011715,56512,14.14,4.55,84567246
5/17/2018,30.936152,70.22205,35.450001,180.172089,3.8,2.801011715,56512,14.14,4.61,84567246
5/18/2018,31.089964,70.08711,34.849998,179.271133,3.8,2.801011715,56512,14.14,4.61,84567246
5/21/2018,30.772717,71.30156,35.180000,184.155243,3.8,2.801011715,56512,14.14,4.61,84567246
5/22/2018,30.359337,71.06765,34.980000,183.870758,3.8,2.801011715,56512,14.14,4.61,84567246
5/23/2018,30.378569,71.33753,34.759998,184.56308,3.8,2.801011715,56512,14.14,4.61,84567246
5/24/2018,30.109388,71.34653,34.790001,183.652603,3.8,2.801011715,56512,14.14,4.66,84567246
5/25/2018,30.234369,71.38251,34.439999,184.183701,3.8,2.801011715,56512,14.14,4.66,84567246
5/29/2018,30.090162,71.58942,34.259998,183.406052,3.8,2.801011715,56512,14.14,4.66,84567246
5/30/2018,30.657358,72.20114,34.349998,185.568344,3.8,2.801011715,56512,14.14,4.66,84567246
5/31/2018,30.234369,72.51599,34.080002,185.890778,3.8,2.801011715,56512,14.14,4.56,84567246
6/1/2018,30.561226,72.39006,33.830002,182.562012,4,2.871547835,56512,14.14,4.56,85151821
6/4/2018,30.320889,71.80532,33.720001,173.39119,4,2.871547835,56512,14.14,4.56,85151821
6/5/2018,29.667170,70.79778,33.090000,167.748398,4,2.871547835,56512,14.14,4.56,85151821
6/6/2018,30.330502,70.97769,33.810001,170.242615,4,2.871547835,56512,14.14,4.56,85151821
6/7/2018,30.253298,69.88020,33.730000,167.150925,4,2.871547835,56512,14.14,4.54,85151821
6/8/2018,29.703239,70.16807,32.400002,168.924377,4,2.871547835,56512,14.14,4.54,85151821
6/11/2018,30.484905,71.18461,32.299999,171.48497,4,2.871547835,56512,14.14,4.54,85151821
6/12/2018,30.533154,72.22813,32.470001,170.12883,4,2.871547835,56512,14.14,4.54,85151821
6/13/2018,29.867290,72.25511,31.820000,167.312134,4,2.871547835,56512,14.14,4.54,85151821
6/14/2018,30.330502,72.50700,32.320000,167.150925,4,2.871547835,56512,14.14,4.62,85151821
6/15/2018,30.137491,72.30009,33.070000,164.362701,4,2.871547835,56512,14.14,4.62,85151821
6/18/2018,30.224346,73.10973,33.250000,166.050812,4,2.871547835,56512,14.14,4.62,85151821
6/19/2018,28.863674,72.03832,33.410000,163.518646,4,2.871547835,56512,14.14,4.62,85151821
6/20/2018,29.471640,72.65573,33.849998,165.434372,4,2.871547835,56512,14.14,4.62,85151821
6/21/2018,29.249681,72.09280,34.660000,163.120331,4,2.871547835,56512,14.14,4.57,85151821
6/22/2018,29.018074,72.45599,34.610001,161.356354,4,2.871547835,56512,14.14,4.57,85151821
6/25/2018,28.246065,68.87859,33.700001,157.942215,4,2.871547835,56512,14.14,4.57,85151821
6/26/2018,28.139910,70.12251,34.080002,158.568146,4,2.871547835,56512,14.14,4.57,85151821
6/27/2018,27.377550,68.94215,33.500000,155.447983,4,2.871547835,56512,14.14,4.57,85151821
6/28/2018,27.387196,68.66067,33.500000,155.542816,4,2.871547835,56512,14.14,4.55,85151821
6/29/2018,28.014465,69.33257,33.590000,158.700912,4,2.871547835,56512,14.14,4.55,85151821
7/2/2018,27.174896,64.71100,32.840000,146.182343,3.8,2.949515087,56831,14.14,4.55,85190512
7/3/2018,27.001188,64.42045,33.740002,144.314072,3.8,2.949515087,56831,14.14,4.55,85190512
7/5/2018,27.416145,65.57359,33.759998,146.846237,3.8,2.949515087,56831,14.14,4.52,85190512
7/6/2018,27.956556,65.70978,34.910000,148.761917,3.8,2.949515087,56831,14.14,4.52,85190512
7/9/2018,28.429415,66.57234,35.040001,151.863129,3.8,2.949515087,56831,14.14,4.52,85190512
7/10/2018,28.882975,66.85380,35.410000,156.842117,3.8,2.949515087,56831,14.14,4.52,85190512
7/11/2018,28.844374,65.64622,35.950001,152.868408,3.8,2.949515087,56831,14.14,4.52,85190512
7/12/2018,29.433035,66.44524,36.450001,156.035965,3.8,2.949515087,56831,14.14,4.53,85190512
7/13/2018,29.867290,66.94462,36.590000,156.70932,3.8,2.949515087,56831,14.14,4.53,85190512
7/16/2018,30.031343,67.26241,35.950001,157.458542,3.8,2.949515087,56831,14.14,4.53,85190512
7/17/2018,30.156796,67.63467,35.720001,156.443771,3.8,2.949515087,56831,14.14,4.53,85190512
7/18/2018,29.934841,67.79810,35.709999,156.43428,3.8,2.949515087,56831,14.14,4.53,85190512
7/19/2018,29.741842,67.23516,35.410000,155.125534,3.8,2.949515087,56831,14.14,4.52,85190512
7/20/2018,30.108549,67.05357,35.540001,155.457474,3.8,2.949515087,56831,14.14,4.52,85190512
7/23/2018,29.886589,67.06265,35.060001,155.286743,3.8,2.949515087,56831,14.14,4.52,85190512
7/24/2018,29.693588,67.64374,34.430000,155.116058,3.8,2.949515087,56831,14.14,4.52,85190512
7/25/2018,30.417353,68.20669,34.160000,157.240433,3.8,2.949515087,56831,14.14,4.52,85190512
7/26/2018,30.127846,64.73824,32.500000,156.728317,3.8,2.949515087,56831,14.14,4.54,85190512
7/27/2018,29.645334,64.94709,31.240000,154.954834,3.8,2.949515087,56831,14.14,4.54,85190512
7/30/2018,29.693588,63.79396,31.450001,153.465897,3.8,2.949515087,56831,14.14,4.54,85190512
7/31/2018,30.272602,65.28303,32.049999,158.169815,3.8,2.949515087,56831,14.14,4.54,85190512
8/1/2018,27.512648,62.65900,31.450001,151.730377,3.8,2.699180104,56831,14.38,4.54,85273360
8/2/2018,27.956556,62.14146,31.639999,141.819839,3.8,2.699180104,56831,14.38,4.6,85273360
8/3/2018,27.531948,62.33213,32.290001,141.487915,3.8,2.699180104,56831,14.38,4.6,85273360
8/6/2018,28.303967,62.83150,31.450001,145.053802,3.8,2.699180104,56831,14.38,4.6,85273360
8/7/2018,28.593462,62.67714,31.250000,145.376251,3.8,2.699180104,56831,14.38,4.6,85273360
8/8/2018,27.937260,62.34121,31.170000,145.945267,3.8,2.699180104,56831,14.38,4.6,85273360
8/9/2018,28.091660,62.21408,31.129999,144.456329,3.8,2.699180104,56831,14.38,4.59,85273360
8/10/2018,27.850409,61.60574,31.469999,140.852509,3.8,2.699180104,56831,14.38,4.59,85273360
8/13/2018,28.014465,60.91569,30.950001,140.35936,3.8,2.699180104,56831,14.38,4.59,85273360
8/14/2018,27.966206,60.57974,30.950001,136.442566,3.8,2.699180104,56831,14.38,4.59,85273360
8/15/2018,27.377550,58.52773,31.049999,131.723526,3.8,2.699180104,56831,14.38,4.59,85273360
8/16/2018,27.290697,59.11791,32.180000,133.086792,3.8,2.699180104,56831,14.38,4.53,85273360
8/17/2018,27.551252,59.79889,33.049999,135.689423,3.8,2.699180104,56831,14.38,4.53,85273360
8/20/2018,27.580198,59.59005,33.820000,138.978455,3.8,2.699180104,56831,14.38,4.53,85273360
8/21/2018,27.995155,60.16208,34.430000,138.549438,3.8,2.699180104,56831,14.38,4.53,85273360
8/22/2018,27.821457,59.59913,34.650002,138.282516,3.8,2.699180104,56831,14.38,4.53,85273360
8/23/2018,27.551252,59.48110,34.840000,138.368301,3.8,2.699180104,56831,14.38,4.51,85273360
8/24/2018,27.502998,59.50834,34.549999,139.092865,3.8,2.699180104,56831,14.38,4.51,85273360
8/27/2018,28.207462,60.57974,34.299999,141.790817,3.8,2.699180104,56831,14.38,4.51,85273360
8/28/2018,28.139910,60.10759,34.509998,141.056763,3.8,2.699180104,56831,14.38,4.51,85273360
8/29/2018,28.564518,60.12576,34.970001,141.819427,3.8,2.699180104,56831,14.38,4.51,85273360
8/30/2018,27.869709,59.66270,34.650002,141.600174,3.8,2.699180104,56831,14.38,4.52,85273360
8/31/2018,27.975857,59.39938,34.459999,141.419022,3.8,2.699180104,56831,14.38,4.52,85273360
9/4/2018,26.981890,58.56405,33.730000,136.356781,3.7,2.276972194,56831,14.38,4.52,84726714
9/5/2018,26.692385,57.30197,33.150002,133.820877,3.7,2.276972194,56831,14.38,4.52,84726714
9/6/2018,26.055471,55.45879,31.370001,121.884995,3.7,2.276972194,56831,14.38,4.54,84726714
9/7/2018,25.929461,55.04113,32.099998,122.390297,3.7,2.276972194,56831,14.38,4.54,84726714
9/10/2018,26.123329,55.56775,32.330002,127.938736,3.7,2.276972194,56831,14.38,4.54,84726714
9/11/2018,26.103937,54.93217,32.590000,127.261879,3.7,2.276972194,56831,14.38,4.54,84726714
9/12/2018,26.423820,55.60407,32.720001,128.644226,3.7,2.276972194,56831,14.38,4.54,84726714
9/13/2018,26.637068,55.61315,31.959999,128.873032,3.7,2.276972194,56831,14.38,4.6,84726714
9/14/2018,26.830931,55.75842,32.389999,128.968338,3.7,2.276972194,56831,14.38,4.6,84726714
9/17/2018,26.578907,55.59498,32.590000,126.270393,3.7,2.276972194,56831,14.38,4.6,84726714
9/18/2018,26.743696,55.53064,33.000000,126.766113,3.7,2.276972194,56831,14.38,4.6,84726714
9/19/2018,27.499771,56.02703,32.200001,129.397339,3.7,2.276972194,56831,14.38,4.6,84726714
9/20/2018,27.654858,56.04541,32.560001,130.903641,3.7,2.276972194,56831,14.38,4.65,84726714
9/21/2018,27.616085,56.02703,32.419998,130.350677,3.7,2.276972194,56831,14.38,4.65,84726714
9/24/2018,27.053875,55.57660,31.799999,126.775665,3.7,2.276972194,56831,14.38,4.65,84726714
9/25/2018,27.015104,55.76045,32.340000,127.69088,3.7,2.276972194,56831,14.38,4.65,84726714
9/26/2018,26.753382,54.98830,32.250000,125.526779,3.7,2.276972194,56831,14.38,4.65,84726714
9/27/2018,26.869701,54.93314,32.900002,122.924164,3.7,2.276972194,56831,14.38,4.72,84726714
9/28/2018,27.053875,54.53788,32.919998,121.131859,3.7,2.276972194,56831,14.38,4.72,84726714
10/1/2018,26.103937,54.92395,32.750000,119.444435,3.8,2.522469929,56851,14.38,4.72,86039596
10/2/2018,25.997313,54.41838,33.590000,118.033485,3.8,2.522469929,56851,14.38,4.72,86039596
10/3/2018,26.685530,55.90753,33.919998,121.208122,3.8,2.522469929,56851,14.38,4.72,86039596
10/4/2018,26.084551,54.55626,32.830002,117.680756,3.8,2.522469929,56851,14.38,4.71,86039596
10/5/2018,25.435102,53.95876,30.040001,115.001862,3.8,2.522469929,56851,14.38,4.71,86039596
10/8/2018,25.658049,53.60026,28.459999,110.845284,3.8,2.522469929,56851,14.38,4.71,86039596
10/9/2018,26.501364,53.57269,28.780001,113.409775,3.8,2.522469929,56851,14.38,4.71,86039596
10/10/2018,25.425413,51.78018,29.120001,109.73941,3.8,2.522469929,56851,14.38,4.71,86039596
10/11/2018,25.154003,51.00803,28.570000,110.797623,3.8,2.522469929,56851,14.38,4.9,86039596
10/12/2018,25.638662,51.61472,29.920000,111.140823,3.8,2.522469929,56851,14.38,4.9,86039596
10/15/2018,25.968233,51.31138,28.510000,109.319931,3.8,2.522469929,56851,14.38,4.9,86039596
10/16/2018,26.763083,52.64426,29.120001,112.332512,3.8,2.522469929,56851,14.38,4.9,86039596
10/17/2018,27.063572,52.72699,29.799999,112.771034,3.8,2.522469929,56851,14.38,4.9,86039596
10/18/2018,26.491671,51.51361,29.809999,108.557259,3.8,2.522469929,56851,14.38,4.85,86039596
10/19/2018,25.832531,51.16430,28.150000,105.058487,3.8,2.522469929,56851,14.38,4.85,86039596
10/22/2018,25.299395,50.45650,26.910000,103.628471,3.8,2.522469929,56851,14.38,4.85,86039596
10/23/2018,24.543322,49.05926,25.139999,97.898872,3.8,2.522469929,56851,14.38,4.85,86039596
10/24/2018,23.467375,47.79992,23.740000,94.781448,3.8,2.522469929,56851,14.38,4.85,86039596
10/25/2018,24.523935,49.87738,24.610001,98.404144,3.8,2.522469929,56851,14.38,4.86,86039596
10/26/2018,24.174984,48.15842,23.430000,95.820587,3.8,2.522469929,56851,14.38,4.86,86039596
10/29/2018,23.486759,46.63250,22.379999,89.785912,3.8,2.522469929,56851,14.38,4.86,86039596
10/30/2018,24.417313,46.77958,23.320000,93.046349,3.8,2.522469929,56851,14.38,4.86,86039596
10/31/2018,25.861605,46.90827,24.280001,95.906387,3.8,2.522469929,56851,14.38,4.86,86039596
11/1/2018,27.044182,52.45122,23.879999,107.375114,3.8,2.176601032,56851,14.73,4.83,85595062
11/2/2018,27.305904,51.70665,23.200001,106.478973,3.8,2.176601032,56851,14.73,4.83,85595062
11/5/2018,26.772776,50.66792,22.170000,104.200478,3.8,2.176601032,56851,14.73,4.83,85595062
11/6/2018,26.540134,50.93449,22.230000,104.572281,3.8,2.176601032,56851,14.73,4.83,85595062
11/7/2018,27.073267,52.00081,22.400000,108.671661,3.8,2.176601032,56851,14.73,4.83,85595062
11/8/2018,26.123329,49.37180,21.690001,94.400101,3.8,2.176601032,56851,14.73,4.94,85595062
11/9/2018,24.756577,47.88265,20.920000,93.732765,3.8,2.176601032,56851,14.73,4.94,85595062
11/12/2018,24.407616,46.88069,20.059999,94.857704,3.8,2.176601032,56851,14.73,4.94,85595062
11/13/2018,24.940744,47.38627,19.760000,97.231537,3.8,2.176601032,56851,14.73,4.94,85595062
11/14/2018,25.144306,48.24115,21.320000,98.42321,3.8,2.176601032,56851,14.73,4.94,85595062
11/15/2018,25.590197,49.39019,21.370001,101.435783,3.8,2.176601032,56851,14.73,4.94,85595062
11/16/2018,25.764677,49.46373,21.400000,102.732323,3.8,2.176601032,56851,14.73,4.94,85595062
11/19/2018,24.882589,46.37512,21.000000,99.357483,3.8,2.176601032,56851,14.73,4.94,85595062
11/20/2018,24.339769,46.26481,20.520000,96.937653,3.8,2.176601032,56851,14.73,4.94,85595062
11/21/2018,25.260628,47.76315,21.049999,101.527664,3.8,2.176601032,56851,14.73,4.81,85595062
11/23/2018,25.018297,46.64169,20.740000,100.183311,3.8,2.176601032,56851,14.73,4.81,85595062
11/26/2018,26.278419,50.04284,21.780001,107.087532,3.8,2.176601032,56851,14.73,4.81,85595062
11/27/2018,26.588602,49.73949,22.020000,108.345467,3.8,2.176601032,56851,14.73,4.81,85595062
11/28/2018,26.927868,50.69550,22.680000,108.316666,3.8,2.176601032,56851,14.73,4.81,85595062
11/29/2018,26.481976,50.07042,22.379999,103.82267,3.8,2.176601032,56851,14.73,4.81,85595062
11/30/2018,26.133015,50.50245,22.110001,105.051804,3.8,2.176601032,56851,14.73,4.81,85595062
12/3/2018,27.160503,53.62784,22.760000,115.028839,3.9,1.910158849,56851,14.73,4.81,85866353
12/4/2018,26.171793,51.08157,22.139999,105.973648,3.9,1.910158849,56851,14.73,4.81,85866353
12/6/2018,26.578907,51.19188,22.889999,107.942162,3.9,1.910158849,56851,14.73,4.75,85866353
12/7/2018,25.303509,49.03169,22.580000,100.81707,3.9,1.910158849,56851,14.73,4.75,85866353
12/10/2018,25.137997,49.14200,22.780001,102.017387,3.9,1.910158849,56851,14.73,4.75,85866353
12/11/2018,24.953014,49.85900,22.000000,101.345222,3.9,1.910158849,56851,14.73,4.75,85866353
12/12/2018,26.160265,50.95288,22.980000,105.051804,3.9,1.910158849,56851,14.73,4.75,85866353
12/13/2018,25.936340,50.64953,22.590000,103.813072,3.9,1.910158849,56851,14.73,4.63,85866353
12/14/2018,25.761093,50.41053,22.500000,102.459099,3.9,1.910158849,56851,14.73,4.63,85866353
12/17/2018,24.933550,49.03121,21.780001,100.327347,3.9,1.910158849,56851,14.73,4.63,85866353
12/18/2018,25.030905,49.35740,21.389999,98.992592,3.9,1.910158849,56851,14.73,4.63,85866353
12/19/2018,23.862602,47.73577,19.760000,94.479408,3.9,1.910158849,56851,14.73,4.63,85866353
12/20/2018,22.898748,46.91563,18.910000,93.912857,3.9,1.910158849,56851,14.73,4.62,85866353
12/21/2018,21.788862,45.21011,17.940001,89.697342,3.9,1.910158849,56851,14.73,4.62,85866353
12/24/2018,21.263126,45.14488,17.680000,88.352982,3.9,1.910158849,56851,14.73,4.62,85866353
12/26/2018,22.587206,47.95012,18.980000,95.286026,3.9,1.910158849,56851,14.73,4.62,85866353
12/27/2018,23.112940,47.66121,18.740000,94.220131,3.9,1.910158849,56851,14.73,4.55,85866353
12/28/2018,23.103207,47.41889,18.629999,93.375107,3.9,1.910158849,56851,14.73,4.55,85866353
12/31/2018,23.619204,48.50930,18.830000,94.978737,3.9,1.910158849,56851,14.73,4.55,85866353
1/2/2019,24.524641,50.47577,19.450001,100.250519,4,1.551235138,57100,14.73,4.55,86390799
1/3/2019,24.047583,48.66774,19.940001,99.28067,4,1.551235138,57100,14.73,4.51,86390799
1/4/2019,25.089319,51.41707,21.180000,103.284927,4,1.551235138,57100,14.73,4.51,86390799
1/7/2019,25.809772,51.69666,22.510000,105.119011,4,1.551235138,57100,14.73,4.51,86390799
1/8/2019,26.491285,52.73116,23.190001,108.412697,4,1.551235138,57100,14.73,4.51,86390799
1/9/2019,26.880722,53.04802,23.820000,109.824257,4,1.551235138,57100,14.73,4.51,86390799
1/10/2019,27.260420,52.87095,24.559999,106.972305,4,1.551235138,57100,14.73,4.45,86390799
1/11/2019,27.260420,53.08531,24.860001,109.036858,4,1.551235138,57100,14.73,4.45,86390799
1/14/2019,26.676262,52.01354,23.719999,103.803467,4,1.551235138,57100,14.73,4.45,86390799
1/15/2019,26.617851,52.74979,23.590000,103.486588,4,1.551235138,57100,14.73,4.45,86390799
1/16/2019,26.754150,52.91755,23.900000,107.068329,4,1.551235138,57100,14.73,4.45,86390799
1/17/2019,27.007288,53.16918,24.350000,109.728226,4,1.551235138,57100,14.73,4.45,86390799
1/18/2019,27.805622,53.77497,24.600000,110.602066,4,1.551235138,57100,14.73,4.45,86390799
1/22/2019,27.133850,53.16918,24.129999,107.510048,4,1.551235138,57100,14.73,4.45,86390799
1/23/2019,27.075436,53.39285,23.879999,108.556725,4,1.551235138,57100,14.73,4.45,86390799
1/24/2019,27.153324,52.53544,24.190001,109.862679,4,1.551235138,57100,14.73,4.45,86390799
1/25/2019,27.941931,53.07599,24.190001,113.818916,4,1.551235138,57100,14.73,4.45,86390799
1/28/2019,27.708263,52.43292,24.129999,113.473228,4,1.551235138,57100,14.73,4.45,86390799
1/29/2019,27.610909,52.44224,23.610001,112.04245,4,1.551235138,57100,14.73,4.45,86390799
1/30/2019,28.224270,54.99585,24.260000,115.691414,4,1.551235138,57100,14.73,4.45,86390799
1/31/2019,28.662386,54.39007,24.240000,118.12085,4,1.551235138,57100,14.73,4.46,86390799
2/1/2019,28.964195,55.81599,24.840000,121.059235,3.8,1.520135266,57100,15.09,4.46,86955836
2/4/2019,28.769478,55.07973,24.879999,119.446007,3.8,1.520135266,57100,15.09,4.46,86955836
2/5/2019,28.730536,55.59232,25.410000,122.173134,3.8,1.520135266,57100,15.09,4.46,86955836
2/6/2019,28.827890,56.72000,25.840000,126.225403,3.8,1.520135266,57100,15.09,4.46,86955836
2/7/2019,28.136642,55.40592,25.750000,121.837036,3.8,1.520135266,57100,15.09,4.41,86955836
2/8/2019,28.204798,54.99585,25.049999,120.233406,3.8,1.520135266,57100,15.09,4.41,86955836
2/11/2019,28.224270,55.54572,25.180000,120.031761,3.8,1.520135266,57100,15.09,4.41,86955836
2/12/2019,28.107435,56.03967,24.920000,121.116844,3.8,1.520135266,57100,15.09,4.41,86955836
2/13/2019,28.457932,56.26334,24.549999,122.480415,3.8,1.520135266,57100,15.09,4.41,86955836
2/14/2019,26.647060,55.33136,24.480000,119.225212,3.8,1.520135266,57100,15.09,4.37,86955836
2/15/2019,27.464872,56.20742,24.410000,120.268425,3.8,1.520135266,57100,15.09,4.37,86955836
2/19/2019,27.718006,56.99028,24.549999,123.987267,3.8,1.520135266,57100,15.09,4.37,86955836
